"sum(2020)_Basic EPS";"sum(2021)_Basic EPS";"sum(2022)_Basic EPS";"sum(2022)_Net Income";"sum(2022)_Total Assets";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Basic EPS"
1.2123160748931037;1.0692871457889574;0.969770553710996;-0.10764270815826565;-0.17592905744984452;-0.16097212299447886;-0.01084708815488037;0.6394252467261472
-0.18049030403193653;-0.29789437857245277;-0.48465299264564476;-0.6801932897265799;-0.041811178769480595;0.01624416372925744;-0.196636341953819;-0.46340797929492733
-0.05941428027529076;-0.20634957766328654;8.16213276230604E-4;-0.08586924188198962;-0.1297392592186823;-0.13705636662016238;-0.2456896897448744;0.031977835691928094
-0.11530745377771233;-0.2512046274956347;-0.24467493284249528;-0.1582859528048609;-0.18715381160549666;-0.16154170511178706;-0.28878631009627387;-0.21852792246660876
-0.11327681614016065;-0.2289001797128304;-0.2188281601344328;-0.15877348591831736;-0.1879783669110417;-0.16201968413388973;-0.3022051846940955;-0.19215318148082508
0.6160101763057693;0.35211589442682545;0.536581629415882;0.06889629410347592;-0.14610605463218565;-0.15437161558614998;-0.032699625035603426;0.3796016124097664
-0.057469804519027716;-0.2544000515045494;-0.27007566976388947;-0.16617377123378765;-0.18165129594142806;-0.161739787250074;-0.30760381393495;-0.2444475165573955
-0.38917161503637626;-0.3781753721808138;-0.3097240300867781;-0.17092752724228888;-0.18410162585630693;-0.1572518978283082;-0.3032331603159291;-0.2849057681866605
-0.062395809768227437;-0.19209052572443944;-0.20413836327194618;-0.11447278814272277;-0.17540363107187293;-0.15740721641461608;-0.22802575091311303;-0.14679432204939472
0.40082152594599196;0.33511471711512314;0.12541589776050455;-0.15245638785388252;-0.1829217056100683;-0.160372458634135;-0.2689916993354642;0.15912269986129468
0.3999573144987639;0.31836665906860745;0.2984930603376516;0.06016323926031594;-0.054319570254493514;-0.10526163278016053;-0.09248452724292068;0.40322194280216467
0.00900019794364067;-0.19322956241777928;-0.27430835543639137;-0.182641352600905;-0.05616913516776158;-0.0390200064220916;0.1613227656829922;-0.2487666626862912
-1.2239392054150493;-1.1804790697340506;-0.7676477112805749;-0.5601033768965296;-0.14938182571891975;-0.05732852838143395;-0.12567430610278946;-0.752183390006562
-0.01353760263601954;0.16476545164451792;0.1849380400300622;0.0954949743133646;-0.1430615172354423;-0.15409358024388492;5.513425924247295E-4;0.29689671270724055
-0.23709615382537194;-0.28987893517487606;-0.2768215125544394;-0.17397455089054054;-0.18185616915409264;-0.1435088135895257;-0.24254287462635235;-0.251331155700323
-0.1382217696796436;-0.27315277194479903;-0.23878079569246619;-0.04966904816285668;-0.13914878913062317;-0.12696552196099856;-0.09552364449024747;-0.21251338663180375
0.9011999538910163;0.6769522847496735;0.3348677028357146;0.5472805603216532;0.10225630250649412;-0.045689272988502824;2.4537722802126036;0.2446282958817764
-0.08227267305447193;-0.09885826304736227;-0.23621418438387448;-0.07064391169349325;-0.13860750269158376;-0.13089395478078503;0.09112104708166488;-0.20854461436095015
-0.05155581113807074;-0.05614224397067241;-0.07970401807175431;-0.10318948869074199;-0.1180925998667756;-0.10069505581389299;0.4412068382480253;-0.10724714030669365
-0.6243925139006097;-0.32413440906346724;-0.2919996588331766;-0.1631121628388933;-0.1879202486267176;-0.16188574838035996;-0.30685561165366837;-0.2668193437719099
-0.10994472359471318;-0.2554547151094937;-0.2570733884636728;-0.16102832534541062;-0.18846444848740113;-0.16242432145357807;-0.30936010590328844;-0.23117963954269408
0.19686762440017894;0.14118317343796308;0.07363163398598943;0.2894512663391908;0.11819824639930902;0.019043406960061827;0.13409590407094618;0.1062806464405866
-0.25550385765132877;-0.33046239069313316;-0.346164808298474;-0.1690497112735447;-0.18326886527306055;-0.15776704585970389;-0.3037731134786043;-0.25807982152672254
-0.10993001471588135;-0.25536976406544265;-0.25703614082975473;-0.16101784084717438;-0.1884646091418112;-0.16242449998966535;-0.30936163891180873;-0.2311478904443138
-0.12023597388222348;-0.2598900185269986;-0.2626121784243526;-0.16365219912650916;-0.18722493860765857;-0.160630868137998;-0.3002792510458084;-0.23683156956264664
