"symbol";"sum(2020)_Accounts Payable";"sum(2020)_Accounts Receivable";"sum(2020)_Basic EPS";"sum(2020)_Capital Expenditure";"sum(2020)_Cash And Cash Equivalents";"sum(2020)_Cash Flowsfromusedin Operating Activities Direct";"sum(2020)_Cost Of Revenue";"sum(2020)_Current Assets";"sum(2020)_Current Liabilities";"sum(2020)_End Cash Position";"sum(2020)_Gross Profit";"sum(2020)_Net Income";"sum(2020)_Operating Expense";"sum(2020)_Operating Income";"sum(2020)_Total Assets";"sum(2020)_Total Equity Gross Minority Interest";"sum(2020)_Total Liabilities Net Minority Interest";"sum(2020)_Total Non Current Assets";"sum(2020)_Total Non Current Liabilities Net Minority Interest";"sum(2020)_Total Revenue";"sum(2021)_Accounts Payable";"sum(2021)_Accounts Receivable";"sum(2021)_Basic EPS";"sum(2021)_Capital Expenditure";"sum(2021)_Cash And Cash Equivalents";"sum(2021)_Cash Flowsfromusedin Operating Activities Direct";"sum(2021)_Cost Of Revenue";"sum(2021)_Current Assets";"sum(2021)_Current Liabilities";"sum(2021)_End Cash Position";"sum(2021)_Gross Profit";"sum(2021)_Net Income";"sum(2021)_Operating Expense";"sum(2021)_Operating Income";"sum(2021)_Total Assets";"sum(2021)_Total Equity Gross Minority Interest";"sum(2021)_Total Liabilities Net Minority Interest";"sum(2021)_Total Non Current Assets";"sum(2021)_Total Non Current Liabilities Net Minority Interest";"sum(2021)_Total Revenue";"sum(2022)_Accounts Payable";"sum(2022)_Accounts Receivable";"sum(2022)_Basic EPS";"sum(2022)_Capital Expenditure";"sum(2022)_Cash And Cash Equivalents";"sum(2022)_Cash Flowsfromusedin Operating Activities Direct";"sum(2022)_Cost Of Revenue";"sum(2022)_Current Assets";"sum(2022)_Current Liabilities";"sum(2022)_End Cash Position";"sum(2022)_Gross Profit";"sum(2022)_Net Income";"sum(2022)_Operating Expense";"sum(2022)_Operating Income";"sum(2022)_Total Assets";"sum(2022)_Total Equity Gross Minority Interest";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Non Current Assets";"sum(2022)_Total Non Current Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Accounts Payable";"sum(2023)_Accounts Receivable";"sum(2023)_Basic EPS";"sum(2023)_Capital Expenditure";"sum(2023)_Cash And Cash Equivalents";"sum(2023)_Cash Flowsfromusedin Operating Activities Direct";"sum(2023)_Cost Of Revenue";"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Gross Profit";"sum(2023)_Net Income";"sum(2023)_Operating Expense";"sum(2023)_Operating Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Non Current Assets";"sum(2023)_Total Non Current Liabilities Net Minority Interest";"sum(2023)_Total Revenue"
"DKFT";2.51070016361E11;2.7250483139E10;-30.18;-1.6434245452E10;4.19095935E10;1.51249991474E11;1.205661792798E12;9.78169356474E11;1.030243287633E12;4.19095935E10;-6.397676859E10;-1.65174966701E11;1.08723218416E11;-1.72699987006E11;2.564738565369E12;6.98850377005E11;1.865888188364E12;1.586569208895E12;8.35644900731E11;1.141685024208E12;1.31901753708E11;3.2578200153E10;-33.97;-1.0351733524E10;3.14105114395E11;3.61172640183E11;1.445205367879E12;9.16048993518E11;1.021681462994E12;3.14105114395E11;-5.0792416858E10;-1.85933036242E11;1.3156353519E11;-1.82355952048E11;2.24411756811E12;3.59033403446E11;1.885084164664E12;1.328068574592E12;8.6340270167E11;1.394412951021E12;1.00511926015E11;1.2382514091E11;10.69;-3.4431548526E10;3.81647726668E11;2.64105727799E11;4.53703831207E11;1.169531946642E12;1.075927106224E12;3.81647726668E11;3.23703870576E11;5.851768306E10;2.18468265273E11;1.05235605303E11;2.378049016377E12;3.85824458905E11;1.992224557472E12;1.208517069735E12;9.16297451248E11;7.77407701783E11;9.9472087268E10;1.01397241533E11;10.69;-1.14156611162E11;4.40175040153E11;2.02972171781E11;4.59740579672E11;1.119506010625E12;1.169108963914E12;4.40175040153E11;3.51918490018E11;6.2666531017E10;2.64533390752E11;8.7385099266E10;2.567693703141E12;4.1877755485E11;2.148916148291E12;1.448187692516E12;9.79807184377E11;8.1165906969E11
"DLTA";3.570684E10;1.01780949E11;155.0;-1.0349207E10;6.97228431E11;2.46905899E11;1.79156903E11;1.103831856E12;1.47207676E11;6.97228431E11;3.67179508E11;1.24038395E11;2.27593936E11;1.39585572E11;1.225580913E12;1.019898963E12;2.0568195E11;1.21749057E11;5.8474274E10;5.46336411E11;3.9787472E10;8.8976246E10;235.0;-2.1851553E10;8.12799484E11;3.35398629E11;2.0461485E11;1.174393432E12;2.44206806E11;8.12799484E11;4.76590935E11;1.8804963E11;2.2991818E11;2.46672755E11;1.308722065E12;1.010174017E12;2.98548048E11;1.34328633E11;5.4341242E10;6.81205785E11;4.4570321E10;1.16208703E11;288.0;-1.5295927E10;7.48590604E11;1.96829126E11;2.35763528E11;1.16541282E12;2.55354186E11;7.48590604E11;5.42980787E11;2.30209661E11;2.73208755E11;2.69772032E11;1.307186367E12;1.000775865E12;3.06410502E11;1.41773547E11;5.1056316E10;7.78744315E11;3.9670556E10;1.54105739E11;288.0;-1.64635E10;6.12103346E11;1.35317376E11;2.24064759E11;1.060254527E12;2.16736168E11;6.12103346E11;5.12773854E11;1.99094088E11;2.92199846E11;2.20574008E11;1.20805001E12;9.3441426E11;2.7363575E11;1.47795483E11;5.6899582E10;7.36838613E11
"DMAS";9.742671501E9;3.9220875E10;27.96;-3.666255718E9;1.375357411446E12;2.897585281405E12;1.01408994211E12;3.741930229375E12;1.166978278475E12;1.375357411446E12;1.615210358079E12;1.347650476293E12;2.33887251853E11;1.381323106226E12;6.752233240104E12;5.528057150794E12;1.22417608931E12;3.010303010729E12;5.7197810835E10;2.629300300189E12;3.1346252036E10;0.0;14.83;-4.052940303E10;5.98937798447E11;1.22905385625E11;5.94202910549E11;3.165390132316E12;7.00412191939E11;5.98937798447E11;8.46533908967E11;7.14740525315E11;1.01072159567E11;7.454617494E11;6.113941603354E12;5.35117318068E12;7.62768422674E11;2.948551471038E12;6.2356230735E10;1.440736819516E12;1.0710907313E10;1.300194E11;25.26;-9.1356051206E10;7.63156464872E11;1.270130626473E12;5.57280849866E11;3.797719720016E12;7.88645645533E11;7.63156464872E11;1.375144913273E12;1.21729238324E12;1.06781447411E11;1.268363465862E12;6.623414189145E12;5.724648921085E12;8.9876526806E11;2.825694469129E12;1.10119622527E11;1.932425763139E12;2.7957409302E10;0.0;25.1;-4.6675257092E10;1.026683462585E12;1.341862408505E12;5.95603659307E11;4.341846209933E12;7.27709865616E11;1.026683462585E12;1.325818015939E12;1.209797586358E12;9.5954100106E10;1.229863915833E12;6.718508462422E12;5.880394031396E12;8.38114431026E11;2.376662252489E12;1.1040456541E11;1.921421675246E12
"DMMX";3.3338750674E10;7.0617528453E10;4.4;-7.5484716715E10;2.50458659483E11;-1.99697430666E11;4.69098571491E11;6.06951264766E11;5.7971774759E10;2.50458659483E11;4.8099426248E10;3.1918591277E10;2.2668546962E10;2.5430879286E10;8.00066753874E11;6.84422611741E11;1.15644142133E11;1.93115489108E11;5.7672367374E10;5.17197997739E11;4.8844966274E10;2.7348763619E10;32.97;-2.3681947007E10;2.40745578776E11;6.9564622085E10;1.082859837134E12;8.51351704159E11;9.2444835607E10;2.40745578776E11;6.7581375798E10;2.39355619977E11;3.6919049031E10;3.0662326767E10;1.08576585934E12;9.51341972088E11;1.34423887252E11;2.34414155181E11;4.1979051645E10;1.150441212932E12;1.15354650238E11;1.88968011593E11;0.77;-3.6420302829E10;1.65418263696E11;-3.6515671043E10;1.866668899231E12;8.37394864046E11;1.63404160376E11;1.65418263696E11;7.148453698E10;5.560283319E9;5.6175281128E10;1.5309255852E10;1.134699436917E12;9.44568190409E11;1.90131246508E11;2.97304572871E11;2.6727086132E10;1.938153436211E12;6.1244672443E10;7.009586378E10;0.77;-5.9986496651E10;1.12389435335E11;1.16244195138E11;1.864327426076E12;4.73901489726E11;1.8293548721E11;1.12389435335E11;8.0728304637E10;-2.63769789562E11;5.7660071743E10;2.3068232894E10;8.67985361202E11;6.73785130686E11;1.94200230516E11;3.94083871476E11;1.1264743306E10;1.945055730713E12
"DMND";5.3845E11;9.07781E11;21.0;-3.56915E11;1.195995E12;5.23739E11;4.79095E12;3.584233E12;8.22493E11;1.195995E12;1.319205E12;2.00434E11;1.089846E12;2.29359E11;5.680638E12;4.655596E12;1.025042E12;2.096405E12;2.02549E11;6.110155E12;8.1957E10;9.78146E11;37.0;-3.78052E11;1.192996E12;5.705E11;5.497126E12;3.965274E12;1.106492E12;1.192996E12;1.476592E12;3.46507E11;1.042453E12;4.34139E11;6.297287E12;5.019381E12;1.277906E12;2.332013E12;1.71414E11;6.973718E12;1.06491E12;9.78479E11;40.0;-3.3524E11;1.026119E12;-9.9776E10;6.681418E12;4.275936E12;1.312391E12;1.026119E12;1.78035E12;3.77895E11;1.276372E12;5.03978E11;6.878297E12;5.411262E12;1.467035E12;2.602361E12;1.54644E11;8.461768E12;1.06491E12;9.78479E11;40.0;-3.3524E11;1.026119E12;-9.9776E10;6.681418E12;4.275936E12;1.312391E12;1.026119E12;1.78035E12;3.77895E11;1.276372E12;5.03978E11;6.878297E12;5.411262E12;1.467035E12;2.602361E12;1.54644E11;8.461768E12
"DNAR";1.3136458212E10;0.0;0.86;-1.7013356775E10;9.38939390177E11;-5.77732704371E11;0.0;0.0;0.0;1.009535280187E12;0.0;7.875055863E9;2.35216273257E11;0.0;6.275182366166E12;2.521927019838E12;3.753255346328E12;0.0;0.0;2.62965156278E11;1.1798878854E10;0.0;1.45;-1.2364920004E10;8.73217573885E11;1.56926390942E11;0.0;0.0;0.0;1.422172836605E12;0.0;1.7460307203E10;2.38107065526E11;0.0;7.721344206381E12;3.039706086499E12;4.681638119882E12;0.0;0.0;3.21995234909E11;2.113246666E10;0.0;0.93;-1.7876102221E10;9.64003680741E11;-9.8373028599E11;0.0;0.0;0.0;9.62019901741E11;0.0;1.3210181959E10;2.59660676074E11;0.0;1.0183411235537E13;3.552359647012E12;6.631051588525E12;0.0;0.0;4.50588844673E11;2.9425987928E10;0.0;0.93;-2.891145306E10;1.035590921492E12;5.29667410048E11;0.0;0.0;0.0;1.032702299424E12;0.0;2.8651782856E10;2.90798762931E11;0.0;1.1075151083905E13;3.584485518328E12;7.490665565577E12;0.0;0.0;6.00321013955E11
"DNET";8.284E10;2.25068E11;23.18;-4.75853E11;1.77359E11;-3.10072E11;0.0;5.53261E12;6.97113E11;1.77359E11;4.88887274041E11;3.28828E11;4.4989E11;3.8998E10;1.7347143E13;1.0259602E13;7.087541E12;1.1814533E13;6.390428E12;4.88888E11;2.44718E11;3.21052E11;65.35;-3.87375E11;4.40052E11;-4.7696E10;0.0;5.37385E12;1.140947E12;4.40052E11;4.88887274041E11;9.26917E11;5.75703E11;2.68709E11;1.8122481E13;1.1297211E13;6.82527E12;1.2748631E13;5.684323E12;8.44412E11;3.67717E11;4.67225E11;90.92;-2.74059E11;3.69058E11;-6.5131E10;0.0;4.93561E12;4.12265E12;3.69058E11;4.88887274041E11;1.289623E12;7.63485E11;3.74845E11;1.8918152E13;1.2327298E13;6.590854E12;1.3982542E13;2.468204E12;1.13833E12;6.14073E11;5.14491E11;90.92;-3.96613E11;9.1371E11;3.33657E11;0.0;3.527292E12;1.796207E12;9.1371E11;4.88887274041E11;7.2104E11;9.34573E11;4.55532E11;2.071086E13;1.3073556E13;7.637304E12;1.7183568E13;5.841097E12;1.390105E12
"DOID";4.9564968E7;1.51109244E8;-0.00272;-2.2628084E7;1.12000189E8;2.03883824E8;5.49693996E8;3.67620154E8;2.20348158E8;1.12000189E8;5.1997973E7;-2.3436358E7;3.2294891E7;1.9703082E7;9.74449753E8;2.63731419E8;7.10718334E8;6.06829599E8;4.90370176E8;6.01691969E8;2.52846117E8;2.95487909E8;3.0E-5;-2.06411967E8;1.94341065E8;1.44153539E8;7.75685451E8;6.7401153E8;4.74075197E8;1.94341065E8;1.34858912E8;280543.0;5.3034147E7;8.1824765E7;1.635958307E9;2.65656189E8;1.370302118E9;9.61946777E8;8.96226921E8;9.10544363E8;1.88091181E8;3.22573903E8;0.00373;-1.94238227E8;1.48097071E8;2.52665076E8;1.349951475E9;6.5218266E8;4.1946325E8;1.48097071E8;2.03758202E8;2.8638698E7;7.2433721E7;1.31324481E8;1.571087407E9;2.56228231E8;1.314859176E9;9.18904747E8;8.95395926E8;1.553709677E9;1.74958398E8;3.59656125E8;0.00478;-1.31764166E8;4.98124721E8;3.39742963E8;1.586868562E9;1.025283948E9;5.28281418E8;4.98124721E8;2.4645194E8;3.6010404E7;9.9685342E7;1.46766598E8;1.874599404E9;2.72604936E8;1.601994468E9;8.49315456E8;1.07371305E9;1.833320502E9
"DOOH";8.967826514E9;1.4654683333E10;0.274196;-5.0327E7;2.440973581E9;-3.108699419E9;1.7865896467E10;1.8805910992E10;1.5648414569E10;2.440973581E9;9.114801463E9;2.121590794E9;6.418218519E9;2.696582944E9;1.8980783307E10;2.721590794E9;1.6259192513E10;1.74872315E8;6.10777944E8;2.698069793E10;8.967826514E9;1.4654683333E10;0.274196;-5.0327E7;2.440973581E9;-3.108699419E9;1.7865896467E10;1.8805910992E10;1.5648414569E10;2.440973581E9;9.114801463E9;2.121590794E9;6.418218519E9;2.696582944E9;1.8980783307E10;2.721590794E9;1.6259192513E10;1.74872315E8;6.10777944E8;2.698069793E10;8.967826514E9;1.4654683333E10;0.049538;-6.5575171206E10;2.440973581E9;7.750867936E9;3.1926136295E10;1.8805910992E10;1.5648414569E10;1.236429581E9;9.325448596E9;3.83302453E8;8.773313051E9;5.52135545E8;1.8980783307E10;2.721590794E9;1.6259192513E10;1.74872315E8;6.10777944E8;4.1251584891E10;2.704213481E9;8.9861570857E10;0.049538;-1.1935824183E10;2.1451387685E10;-1.29903648569E11;1.59724276638E11;1.81140398482E11;1.643757197E10;2.1451387685E10;1.2836113594E10;4.27796101E8;1.2533877303E10;3.02236291E8;2.34476221864E11;2.1688401136E11;1.7592210504E10;5.3335823382E10;1.154638534E9;1.72560390232E11
"DPUM";2.1066637847E10;1.39004665199E11;-89.8;-1.934723243E9;8.47574657E8;-5.8925903424E10;2.58371376365E11;4.06427622867E11;6.2368644181E10;8.47574657E8;-1.21254957601E11;-3.74932077813E11;2.79660028424E11;-4.00914986025E11;1.46854660299E12;6.9847776812E11;7.7006883487E11;1.062118980123E12;7.07700190689E11;1.37116418764E11;2.866786315E10;1.52244329189E11;-19.06;-1.934723243E9;4.681073826E9;-2.896917654E10;2.43516806455E11;3.71313092931E11;6.2715831303E10;4.681073826E9;-6.9671797909E10;-7.9591406152E10;2.556073786E10;-9.5232535769E10;1.38816674532E12;6.20454942165E11;7.67711803155E11;1.016853652389E12;7.04995971852E11;1.73845008546E11;2.4717347062E10;2.33279905885E11;-10.95;-6.00251334E8;3.006442417E9;-4.852036159E9;7.53628899642E11;3.60134312394E11;7.5542272392E10;2.732668735E9;-2.982390515E10;-4.572682901E10;5.4125936162E10;-8.3949841312E10;1.354777869012E12;5.7624166168E11;7.78536207332E11;9.94643556618E11;7.0299393494E11;7.23804994492E11;1.9775869675E10;2.63256351096E11;-10.95;-4.676595E8;6.26815816E9;1.1396197114E10;9.21375441652E11;3.67731806829E11;1.77688543811E11;6.26815816E9;-1.368456449E9;-1.42298507163E11;4.7605529568E10;-4.8973986017E10;1.200216788285E12;4.30504496106E11;7.69712292179E11;8.32484981456E11;5.92023748368E11;9.20006985203E11
"DRMA";2.73059131391E11;2.25301457857E11;4.017516;-3.19009196871E11;6.8567118264E10;2.28424974454E11;1.65365666313E12;6.68287610011E11;6.98227133008E11;6.8567118264E10;2.20983273222E11;1.8905959594E10;1.57747573775E11;6.3235699447E10;1.619181938875E12;5.32199078928E11;1.086982859947E12;9.50894328864E11;3.88755726939E11;1.874639936352E12;4.64366263876E11;4.79189460257E11;74.0;-4.17532947772E11;4.15255737745E11;2.44323325972E11;2.461253467099E12;1.346054078689E12;1.098095960354E12;4.15255737745E11;4.52009249899E11;3.01143099395E11;1.464860955E11;3.05523154399E11;2.536928133488E12;1.082116917785E12;1.454811215703E12;1.190874054799E12;3.56715255349E11;2.913262716998E12;5.11075969433E11;6.31054170408E11;84.0;-4.25898271193E11;1.95135716984E11;2.69006659931E11;3.291413236697E12;1.360592850156E12;1.055491419912E12;1.95135716984E11;6.14001827772E11;3.94166928317E11;1.77703777046E11;4.36298050726E11;2.682993618242E12;1.402186358921E12;1.280807259321E12;1.322400768086E12;2.25315839409E11;3.905415064469E12;5.25145202522E11;6.22416381688E11;130.0;-4.40583150295E11;3.78549982434E11;8.46782155572E11;4.568514846159E12;1.505846168851E12;9.3675291295E11;3.78549982434E11;9.72655828138E11;6.11751803594E11;2.71627630209E11;7.01028197929E11;3.385541561778E12;2.030327332479E12;1.355214229299E12;1.879695392927E12;4.18461316349E11;5.541170674297E12
"DSNG";4.16093E11;3.81764E11;44.97;-1.152042E12;6.47709E11;1.094406E12;4.947242E12;2.613109E12;2.293012E12;6.04532E11;1.751676E12;4.76637E11;7.1869E11;1.032986E12;1.4151383E13;6.230749E12;7.920634E12;1.1538274E13;5.627622E12;6.698918E12;3.61172E11;2.49662E11;68.6;-1.28838E12;4.22378E11;1.055505E12;5.099969E12;2.321635E12;1.856163E12;4.19877E11;2.024526E12;7.27153E11;7.14783E11;1.309743E12;1.371216E13;7.025463E12;6.686697E12;1.1390525E13;4.830534E12;7.124495E12;5.08493E11;4.6043E11;113.86;-2.048561E12;3.59349E11;1.538027E12;6.516096E12;3.229582E12;3.022162E12;3.11121E11;3.117575E12;1.206835E12;9.5936E11;2.158215E12;1.5357229E13;8.16014E12;7.197089E12;1.2127647E13;4.174927E12;9.633671E12;4.26615E11;3.68754E11;79.23;-2.244194E12;3.89746E11;1.874372E12;6.971281E12;2.949268E12;2.945961E12;2.9887E11;2.527468E12;8.39809E11;9.62888E11;1.56458E12;1.6178278E13;8.889428E12;7.28885E12;1.322901E13;4.342889E12;9.498749E12
"DSSA";1.9190797E8;1.70897948E8;-0.11;-3.5887631E7;6.10992594E8;3.27572227E8;9.79397422E8;1.124916288E9;7.24504586E8;6.10992594E8;5.27924706E8;-8.3821929E7;3.54280466E8;1.7364424E8;2.900230622E9;1.588910322E9;1.3113203E9;1.775314334E9;5.86815714E8;1.507322128E9;2.06361528E8;2.54907523E8;0.16;-8.5594209E7;5.21356411E8;4.36955173E8;1.262829289E9;1.145452766E9;6.73072115E8;5.21356411E8;9.02116999E8;1.20077514E8;4.04978691E8;4.97138308E8;3.010072696E9;1.750209259E9;1.259863437E9;1.86461993E9;5.86791322E8;2.164946288E9;3.77826826E8;5.32601807E8;0.77;-1.88541235E8;1.084680519E9;2.092235518E9;3.318073368E9;2.263805559E9;1.6674383E9;1.084680519E9;2.63803243E9;5.89897321E8;8.60901352E8;1.777131078E9;6.497181277E9;3.057985347E9;3.43919593E9;4.233375718E9;1.77175763E9;5.956105798E9;3.64378023E8;3.43889153E8;0.59;-3.06133372E8;6.17327211E8;1.031089606E9;2.942400531E9;1.382739707E9;8.25666875E8;6.17327211E8;2.072259441E9;4.26179191E8;8.17471729E8;1.254787712E9;3.063273017E9;1.720815186E9;1.342457831E9;1.68053331E9;5.16790956E8;5.014659972E9
"DUTI";1.72104133909E11;2.8402553813E10;288.5;-2.103246562E9;2.443929275445E12;4.80411231276E11;4.24922470929E11;6.073854519139E12;1.900303058105E12;2.443929275445E12;1.299875064317E12;5.33728203352E11;7.21514175991E11;5.78360888326E11;1.3753624738885E13;1.0330221934232E13;3.423402804653E12;7.679770219746E12;1.523099746548E12;1.724797535246E12;2.65484804219E11;2.2277801183E10;356.7;-2.977057231E9;3.375031454437E12;9.7066984262E11;8.25181973233E11;7.924474668931E12;2.425833181007E12;3.375031454437E12;1.3526014308E12;6.59891191326E11;7.30319905166E11;6.22281525634E11;1.5308923447779E13;1.0961489326966E13;4.347434120813E12;7.384448778848E12;1.921600939806E12;2.177783404033E12;2.19366627599E11;2.0840140629E10;404.08;-2.0438106161E10;3.497490464122E12;1.156735614511E12;1.072135909581E12;8.165460067447E12;3.354912498892E12;3.497490464122E12;1.94494964229E12;7.47550086833E11;9.65404643809E11;9.79544998481E11;1.5586178093961E13;1.0926240355388E13;4.659937738573E12;7.420718026514E12;1.305025239681E12;3.017085551871E12;3.98147010714E11;2.3545226114E10;576.44;-1.4579126445E10;2.875636301739E12;1.7876905744E11;1.546864456387E12;7.632827881245E12;2.827910894867E12;2.875636301739E12;2.315559699302E12;1.066420859165E12;1.122066904675E12;1.193492794627E12;1.5131488996266E13;1.146088720656E13;3.670601789706E12;7.498661115021E12;8.42690894839E11;3.862424155689E12
"DVLA";1.30439373E11;7.08985205E11;145.0;-6.2806549E10;2.65312464E11;1.06583179E11;8.97710889E11;1.400241872E12;5.55843521E11;2.65312464E11;9.31988668E11;1.62072984E11;7.27978554E11;2.04010114E11;1.983415575E12;1.337974014E12;6.45441561E11;5.83173703E11;8.959804E10;1.829699557E12;1.51154949E11;4.68412673E11;131.0;-8.4944053E10;5.83296075E11;4.35163996E11;9.0512539E11;1.526661913E12;5.95101699E11;5.83296075E11;9.95768212E11;1.46505337E11;8.06899701E11;1.88868511E11;2.082911322E12;1.391412139E12;6.91499183E11;5.56249409E11;9.6397484E10;1.900893602E12;1.07613348E11;5.56433743E11;133.0;-6.02134E10;3.57020515E11;-1.60601E10;9.1091806E11;1.447973511E12;4.82343743E11;3.57020515E11;1.006123382E12;1.49375011E11;8.31151441E11;1.74971941E11;2.009139485E12;1.403620581E12;6.05518904E11;5.61165974E11;1.23175161E11;1.917041442E12;9.3412649E10;6.96169487E11;133.0;-9.791596E10;2.40043152E11;1.09185785E11;9.15647879E11;1.440981383E12;5.04329407E11;2.40043152E11;9.75239627E11;1.46336365E11;7.97930492E11;1.77309135E11;2.042171821E12;1.404432093E12;6.37739728E11;6.01190438E11;1.33410321E11;1.890887506E12
"DWGL";3.98432592E11;1.77289497E11;4.08;-4.71E7;1.40385615E11;1.24185391E11;1.382767307E12;4.61471836E11;5.18544125E11;1.40385615E11;1.85728807E11;3.5565346E10;4.1939582E10;1.43789225E11;7.03672417E11;-5.2545229E10;7.56217646E11;2.42200581E11;2.37673521E11;1.568496114E12;6.73000673E11;4.29471757E11;10.19;-2.12794E8;8.9384864E10;6.1321634E10;2.121282793E12;7.31140448E11;7.86246008E11;8.9384864E10;1.76263546E11;9.4223797E10;5.2076557E10;1.24186989E11;1.245705842E12;1.36413748E11;1.109292094E12;5.14565394E11;3.23046086E11;2.297546339E12;7.02347727E11;2.99053901E11;0.37;-2.99255E8;3.32232577E11;2.3981074E11;2.641601941E12;8.04210213E11;8.20499397E11;3.32232577E11;1.43294435E11;3.400157E9;8.377059E10;5.9523845E10;1.421234992E12;1.41694445E11;1.279540547E12;6.17024779E11;4.5904115E11;2.784896376E12;1.166715627E12;7.65347293E11;0.37;-3.82387E8;3.82752702E11;1.53650241E11;2.991657967E12;1.33832668E12;1.284886814E12;3.82752702E11;2.69525753E11;1.5637472E10;9.5948046E10;1.73577707E11;1.844239416E12;1.56415337E11;1.687824079E12;5.05912736E11;4.02937265E11;3.26118372E12
"DYAN";3.0834301291E10;4.6960928808E10;-50.45;-2.2580048974E10;1.1085564955E11;-1.11162350849E11;2.379213579E11;2.81632681361E11;3.03233929458E11;9.364465584E10;4.6260180559E10;-2.15580500766E11;2.31880021958E11;-1.85619841399E11;1.043313799003E12;5.77070684953E11;4.6624311405E11;7.61681117642E11;1.63009184592E11;2.84181538459E11;9.1193620879E10;1.06143495903E11;-17.66;-2.9654657095E10;8.4210953434E10;-1.3200688553E10;4.3380857272E11;2.7319315746E11;3.31488449316E11;5.1820638194E10;1.30030601511E11;-7.5462154727E10;2.03573660239E11;-7.3543058728E10;9.59596413102E11;4.81305887916E11;4.78290525186E11;6.86403255642E11;1.4680207587E11;5.63839174231E11;1.1450063394E11;2.55866423085E11;10.77;-2.4307599875E10;1.43282431855E11;9.8571837285E10;8.42348029335E11;4.67471060218E11;4.14314155429E11;1.43282431855E11;3.68133130961E11;4.6002919088E10;2.70061711324E11;9.8071419637E10;1.088333283166E12;5.10710519842E11;5.77622763324E11;6.20862222948E11;1.63308607895E11;1.210481160296E12;1.1450063394E11;2.55866423085E11;10.77;-2.4307599875E10;1.43282431855E11;9.8571837285E10;8.42348029335E11;4.67471060218E11;4.14314155429E11;1.43282431855E11;3.68133130961E11;4.6002919088E10;2.70061711324E11;9.8071419637E10;1.088333283166E12;5.10710519842E11;5.77622763324E11;6.20862222948E11;1.63308607895E11;1.210481160296E12
"ECII";3.42256850756E11;1.970169721E10;-17.0;-4.0481164794E10;3.97236034419E11;-2.62511016E8;1.340438220353E12;9.53327437749E11;3.97514035472E11;3.97236034419E11;2.78052285046E11;-2.0504946629E10;3.06255508331E11;-2.8203223285E10;1.730596456562E12;1.252813452921E12;4.77783003641E11;7.77269018813E11;8.0268968169E10;1.618490505399E12;3.87564149467E11;1.8310227904E10;7.0;-2.8076488465E10;3.23813668062E11;1.3844822049E10;1.508475878604E12;1.098971912221E12;4.24753994044E11;3.23813668062E11;3.02882634365E11;8.728077067E9;3.14575854096E11;-1.1693219731E10;1.897208620864E12;1.400809378856E12;4.96399242008E11;7.98236708643E11;7.1645247964E10;1.811358512969E12;4.26798748602E11;2.5250638494E10;10.0;-2.3306661891E10;3.52487110358E11;2.9185826282E10;1.802448441042E12;1.002259381508E12;4.75512380829E11;3.52487110358E11;3.8986859593E11;1.2435795169E10;3.78994272061E11;1.0874323869E10;1.743360564308E12;1.228878971007E12;5.14481593301E11;7.411011828E11;3.8969212472E10;2.192317036972E12;4.21838376957E11;5.7542460115E10;10.0;-3.0055097776E10;2.98558502813E11;-4.2594311559E10;2.054643588741E12;9.27661299734E11;4.72866120565E11;2.98558502813E11;4.1463392628E11;1.3061650929E10;3.99509312611E11;1.5124613669E10;1.697127945146E12;1.172370336093E12;5.24757609053E11;7.69466645412E11;5.1891488488E10;2.469277515021E12
"EDGE";1.5356E11;5.8568E10;60.278183;-2.02419E11;1.05729E11;2.12952E11;2.9912E11;1.91387E11;2.08211E11;1.05729E11;1.76553E11;1.21777E11;3.2602E10;1.43951E11;5.3485E11;3.10463E11;2.24387E11;3.43463E11;1.6176E10;4.75673E11;1.12198E11;9.1911E10;62.2;-4.34907E11;3.35854E11;7.3488E10;3.86224E11;4.94923E11;2.18194E11;3.35854E11;2.01542E11;1.2357E11;4.9083E10;1.52459E11;1.271136E12;1.032047E12;2.39089E11;7.76213E11;2.0895E10;5.87766E11;1.50148E11;1.68749E11;92.0;-2.81675E11;2.99739E11;2.09194E11;5.07962E11;5.42307E11;3.24141E11;2.99739E11;3.1426E11;1.86054E11;8.1775E10;2.32485E11;1.605942E12;1.21143E12;3.94512E11;1.063635E12;7.0371E10;8.22222E11;1.81692E11;1.95934E11;125.0;-6.98318E11;2.65379E11;1.74839E11;5.25988E11;5.83322E11;6.81223E11;2.65379E11;4.24421E11;2.531E11;1.03063E11;3.21358E11;2.723373E12;1.471341E12;1.252032E12;2.140051E12;5.70809E11;9.50409E11
